Recipe name,MSKU Code,Recipe Type,Recipe Yield,Recipe Yield UOM,Ingredient Name,Ingredient Type,Ingredient ID,Ingredient Quantity,Ingredient UOM,Preparation,Sub-Recipe ID,Sub-Recipe Categories,Instructions,Allergen Contains,Recipe Score,Sub-Recipe Yield,Portion Qty,Portion Method,Method Color,Method Type,Sub-Allergens,Sub-Recipe EA to OZ,Sub-Recipe OZ to LBS,Sub-Recipe Raw Ingredient Weight (oz),Sub-Recipe Raw Ingredient Weight (lbs),Primary Packaging Sku Code,Compartment Name,Secondary Packaging Sku Codes
FV4114A - [DK/SE] - Morasa Polo - Style Chicken & Jeweled Quinoa,REC-033187-4-001,R,1,portions,Orange Quinoa-Basmati Base,S,,170,grams,,SUB-033417-4-001,HAND MIX / BLAST CHILLER,"**PLATING INSTRUCTIONS**                                                                                                                                       
                                                                                                                                    ** 2 Compartment **                                                                                                                         
                                                                                                                                       1 : Main Compartment (from bottom to top)

170 g Base
110 g Chicken
10 g Inclusion 
",SCHWEFELDIOXIDE UND SULFITE,,0.98,,,,,,,0.37479,6.11896,0.38243,PCK-00-151923-5,Main,
FV4114A - [DK/SE] - Morasa Polo - Style Chicken & Jeweled Quinoa,REC-033187-4-001,R,1,portions,Morasa Polo Shredded Chicken Thighs,S,,110,grams,,SUB-033291-4-001,MARINADE / OVEN / HOT SHREDDER / BLAST CHILLER,,,,0.7887,,,,,,,0.24251,4.91964,0.30748,PCK-00-151923-5,Main,
FV4114A - [DK/SE] - Morasa Polo - Style Chicken & Jeweled Quinoa,REC-033187-4-001,R,1,portions,Morasa Polo Inclusions,S,,10,grams,,SUB-033189-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,,"MANDELN, PISTAZIEN, SCHALENFRÜCHTE, SCHWEFELDIOXIDE UND SULFITE, WALNÜSSE",,0.91996,,,,,,,0.02205,0.38343,0.02396,PCK-00-151923-5,Main,
FV4114A - [DK/SE] - Morasa Polo - Style Chicken & Jeweled Quinoa,REC-033187-4-001,R,1,portions,Lemon - Sumac Broccoli Florets,S,,90,grams,,SUB-033292-4-001,OVEN / BLAST CHILLER,"
2 : Side Compartment 

90 g Broccoli Florets 

40 g CUPPED Yoghurt

Net Weight : 420 g",,,0.8,,,,,,,0.19842,3.96832,0.24802,PCK-00-151923-5,2nd,
FV4114A - [DK/SE] - Morasa Polo - Style Chicken & Jeweled Quinoa,REC-033187-4-001,R,1,portions,Mint Dill Yoghurt,S,,40,grams,,SUB-033415-4-001,IMMERSION BLENDER / CUPPING,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.98004,1,CUP,Cup,,,,0.08818,1.43969,0.08998,PCK-00-151923-5,2nd,

FV4115A - [BNL] - Date-glazed Shrimp & Korma,REC-033466-4-003,R,1,portions,Korma Sauce Base,S,,80,grams,,SUB-033479-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,"""**PLATING INSTRUCTIONS**                                                                                                                                       
                                                                                                                                    ** Compartment Size**                                                                                                                         
                                                                                                                                       1 : Main Compartment (from bottom to top)
80 g Korma Sauce 
40 g Carrots
35 g Peppers
20 g Steamed Peas 
120 g  Shrimps
","KASCHUNÜSSE, MILCH (EINSCHLIESSLICH LAKTOSE), SCHALENFRÜCHTE, SCHWEFELDIOXIDE UND SULFITE",,0.75998,,,,,,,0.17637,3.71315,0.23207,PCK-00-151923-5,Main,
FV4115A - [BNL] - Date-glazed Shrimp & Korma,REC-033466-4-003,R,1,portions,S&P Roasted Carrot Coins,S,,40,grams,,SUB-029512-4-001,HAND MARINADE / OVEN / BLAST CHILLER,,,,0.52265,,,,,,,0.08818,2.69964,0.16873,PCK-00-151923-5,Main,
FV4115A - [BNL] - Date-glazed Shrimp & Korma,REC-033466-4-003,R,1,portions,Garlic Roasted Red Peppers - Diced -Low Fat,S,,35,grams,,SUB-033130-4-001,UNCATEGORIZED BOM,,SCHWEFELDIOXIDE UND SULFITE,,0.72171,,,,,,,0.07716,1.71065,0.10692,PCK-00-151923-5,Main,
FV4115A - [BNL] - Date-glazed Shrimp & Korma,REC-033466-4-003,R,1,portions,Peas - Steamed Peas,S,,20,grams,,SUB-013399-4-001,OVEN / BLAST CHILLER,,,,0.92912,,,,,,,0.04409,0.7593,0.04746,PCK-00-151923-5,Main,
FV4115A - [BNL] - Date-glazed Shrimp & Korma,REC-033466-4-003,R,1,portions,Date glazed Shrimp,S,,120,grams,,SUB-033465-4-001,THAW / MARINADE / OVEN / BLAST CHILLER,,"KREBSTIERE, SCHWEFELDIOXIDE UND SULFITE",,0.7,,,,,,,0.26455,6.04697,0.37794,PCK-00-151923-5,Main,
FV4115A - [BNL] - Date-glazed Shrimp & Korma,REC-033466-4-003,R,1,portions,Orange and Onion Sweet Potato,S,,60,grams,,SUB-033480-4-001,OVEN / BLAST CHILLER,"
2 : Side Compartment (from bottom to top)
60 g Sweet Potato
30 g Spinach 

Net Weight : 385 g",,,0.74768,,,,,,,0.13228,2.83067,0.17692,PCK-00-151923-5,2nd,
FV4115A - [BNL] - Date-glazed Shrimp & Korma,REC-033466-4-003,R,1,portions,Garlic Spinach with Onion Flakes,S,,30,grams,,SUB-033481-4-001,OVEN / BLAST CHILLER,,,,0.59996,,,,,,,0.06614,1.76382,0.11024,PCK-00-151923-5,2nd,

FV4115A - [DE] - Date-glazed Shrimp & Korma -,REC-033466-4-002,R,1,portions,Korma Sauce Base,S,,80,grams,,SUB-033479-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,"""**PLATING INSTRUCTIONS**                                                                                                                                       
                                                                                                                                    ** Compartment Size**                                                                                                                         
                                                                                                                                       1 : Main Compartment (from bottom to top)
80 g Korma Sauce 
40 g Carrots
35 g Peppers
20 g Steamed Peas 
120 g  Shrimps
","KASCHUNÜSSE, MILCH (EINSCHLIESSLICH LAKTOSE), SCHALENFRÜCHTE, SCHWEFELDIOXIDE UND SULFITE",,0.75998,,,,,,,0.17637,3.71315,0.23207,PCK-00-151923-5,Main,
FV4115A - [DE] - Date-glazed Shrimp & Korma -,REC-033466-4-002,R,1,portions,S&P Roasted Carrot Coins,S,,40,grams,,SUB-029512-4-001,HAND MARINADE / OVEN / BLAST CHILLER,,,,0.52265,,,,,,,0.08818,2.69964,0.16873,PCK-00-151923-5,Main,
FV4115A - [DE] - Date-glazed Shrimp & Korma -,REC-033466-4-002,R,1,portions,Garlic Roasted Red Peppers - Diced -Low Fat,S,,35,grams,,SUB-033130-4-001,UNCATEGORIZED BOM,,SCHWEFELDIOXIDE UND SULFITE,,0.72171,,,,,,,0.07716,1.71065,0.10692,PCK-00-151923-5,Main,
FV4115A - [DE] - Date-glazed Shrimp & Korma -,REC-033466-4-002,R,1,portions,Peas - Steamed Peas,S,,20,grams,,SUB-013399-4-001,OVEN / BLAST CHILLER,,,,0.92912,,,,,,,0.04409,0.7593,0.04746,PCK-00-151923-5,Main,
FV4115A - [DE] - Date-glazed Shrimp & Korma -,REC-033466-4-002,R,1,portions,Date glazed Shrimp,S,,120,grams,,SUB-033465-4-001,THAW / MARINADE / OVEN / BLAST CHILLER,,"KREBSTIERE, SCHWEFELDIOXIDE UND SULFITE",,0.7,,,,,,,0.26455,6.04697,0.37794,PCK-00-151923-5,Main,
FV4115A - [DE] - Date-glazed Shrimp & Korma -,REC-033466-4-002,R,1,portions,Orange and Onion Sweet Potato,S,,60,grams,,SUB-033480-4-001,OVEN / BLAST CHILLER,"
2 : Side Compartment (from bottom to top)
60 g Sweet Potato
30 g Spinach 

Net Weight : 385 g",,,0.74768,,,,,,,0.13228,2.83067,0.17692,PCK-00-151923-5,2nd,
FV4115A - [DE] - Date-glazed Shrimp & Korma -,REC-033466-4-002,R,1,portions,Garlic Spinach with Onion Flakes,S,,30,grams,,SUB-033481-4-001,OVEN / BLAST CHILLER,,,,0.59996,,,,,,,0.06614,1.76382,0.11024,PCK-00-151923-5,2nd,

FV4115A - [DK/SE] - Date-glazed Shrimp & Korma,REC-033466-4-001,R,1,portions,Korma Sauce Base,S,,80,grams,,SUB-033479-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,"""**PLATING INSTRUCTIONS**                                                                                                                                       
                                                                                                                                    ** Compartment Size**                                                                                                                         
                                                                                                                                       1 : Main Compartment (from bottom to top)
80 g Korma Sauce 
40 g Carrots
35 g Peppers
20 g Steamed Peas 
120 g  Shrimps
","KASCHUNÜSSE, MILCH (EINSCHLIESSLICH LAKTOSE), SCHALENFRÜCHTE, SCHWEFELDIOXIDE UND SULFITE",,0.75998,,,,,,,0.17637,3.71315,0.23207,PCK-00-151923-5,Main,
FV4115A - [DK/SE] - Date-glazed Shrimp & Korma,REC-033466-4-001,R,1,portions,S&P Roasted Carrot Coins,S,,40,grams,,SUB-029512-4-001,HAND MARINADE / OVEN / BLAST CHILLER,,,,0.52265,,,,,,,0.08818,2.69964,0.16873,PCK-00-151923-5,Main,
FV4115A - [DK/SE] - Date-glazed Shrimp & Korma,REC-033466-4-001,R,1,portions,Garlic Roasted Red Peppers - Diced -Low Fat,S,,35,grams,,SUB-033130-4-001,UNCATEGORIZED BOM,,SCHWEFELDIOXIDE UND SULFITE,,0.72171,,,,,,,0.07716,1.71065,0.10692,PCK-00-151923-5,Main,
FV4115A - [DK/SE] - Date-glazed Shrimp & Korma,REC-033466-4-001,R,1,portions,Peas - Steamed Peas,S,,20,grams,,SUB-013399-4-001,OVEN / BLAST CHILLER,,,,0.92912,,,,,,,0.04409,0.7593,0.04746,PCK-00-151923-5,Main,
FV4115A - [DK/SE] - Date-glazed Shrimp & Korma,REC-033466-4-001,R,1,portions,Date glazed Shrimp,S,,120,grams,,SUB-033465-4-001,THAW / MARINADE / OVEN / BLAST CHILLER,,"KREBSTIERE, SCHWEFELDIOXIDE UND SULFITE",,0.7,,,,,,,0.26455,6.04697,0.37794,PCK-00-151923-5,Main,
FV4115A - [DK/SE] - Date-glazed Shrimp & Korma,REC-033466-4-001,R,1,portions,Orange and Onion Sweet Potato,S,,60,grams,,SUB-033480-4-001,OVEN / BLAST CHILLER,"
2 : Side Compartment (from bottom to top)
60 g Sweet Potato
30 g Spinach 

Net Weight : 385 g",,,0.74768,,,,,,,0.13228,2.83067,0.17692,PCK-00-151923-5,2nd,
FV4115A - [DK/SE] - Date-glazed Shrimp & Korma,REC-033466-4-001,R,1,portions,Garlic Spinach with Onion Flakes,S,,30,grams,,SUB-033481-4-001,OVEN / BLAST CHILLER,,,,0.59996,,,,,,,0.06614,1.76382,0.11024,PCK-00-151923-5,2nd,

FV4116A - [BNL] - Sweet Potato & Bulgogi-Spiced Beef,REC-033530-4-002,R,1,portions,Ginger & Sesame roasted Sweet Potato,S,,130,grams,,SUB-033529-4-001,OVEN / BLAST CHILLER,"""**PLATING INSTRUCTIONS**                                                                                                                                       
                                                                                                                                    ** 2 Compartment**                                                                                                                         
                                                                                                                                       1 : Main Compartment
 (from bottom to top)

130g sweet potato
100g shredded beef
70g bulgogi sauce
4g roasted green onions
1g sesame seeds


",SESAMSAMEN,,0.80917,,,,,,,0.2866,5.66706,0.35419,PCK-00-151923-5,Main,
FV4116A - [BNL] - Sweet Potato & Bulgogi-Spiced Beef,REC-033530-4-002,R,1,portions,Shredded Sous Vide Beef,S,,100,grams,,SUB-013599-4-001,HAND MIX / COLD SHREDDER,,,,0.93864,,,,,,,0.22046,3.758,0.23488,PCK-00-151923-5,Main,
FV4116A - [BNL] - Sweet Potato & Bulgogi-Spiced Beef,REC-033530-4-002,R,1,portions,Bulgogi Spiced Sauce,S,,70,grams,,SUB-033531-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SELLERIE, SOJA",,0.6336,,,,,,,0.15432,3.89703,0.24356,PCK-00-151923-5,Main,
FV4116A - [BNL] - Sweet Potato & Bulgogi-Spiced Beef,REC-033530-4-002,R,1,portions,Roasted Green Onions,S,,4,grams,,SUB-023370-4-001,OVEN / BLAST CHILLER,,,,0.502,,,,,,,0.00882,0.28107,0.01757,PCK-00-151923-5,Main,
FV4116A - [BNL] - Sweet Potato & Bulgogi-Spiced Beef,REC-033530-4-002,R,1,portions,Toasted Sesame Seeds,S,,1,grams,,SUB-033414-4-001,OVEN / BLAST CHILLER,,SESAMSAMEN,,0.97,,,,,,,0.0022,0.03636,0.00227,PCK-00-151923-5,Main,
FV4116A - [BNL] - Sweet Potato & Bulgogi-Spiced Beef,REC-033530-4-002,R,1,portions,Kimchi Inspired Slaw,S,,110,grams,,SUB-033418-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,"2 : Side Compartment 
(from bottom to top)

110g kimchi slaw

Net Weight : 415g","SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN",,0.6689,,,,,,,0.24251,5.80082,0.36255,PCK-00-151923-5,2nd,

FV4116A - [DE] - Sweet Potato & Bulgogi-Spiced Beef,REC-033530-4-001,R,1,portions,Ginger & Sesame roasted Sweet Potato,S,,130,grams,,SUB-033529-4-001,OVEN / BLAST CHILLER,"""**PLATING INSTRUCTIONS**                                                                                                                                       
                                                                                                                                    ** 2 Compartment**                                                                                                                         
                                                                                                                                       1 : Main Compartment
 (from bottom to top)

130g sweet potato
100g shredded beef
70g bulgogi sauce
4g roasted green onions
1g sesame seeds


",SESAMSAMEN,,0.80917,,,,,,,0.2866,5.66706,0.35419,PCK-00-151923-5,Main,
FV4116A - [DE] - Sweet Potato & Bulgogi-Spiced Beef,REC-033530-4-001,R,1,portions,Shredded Sous Vide Beef,S,,100,grams,,SUB-013599-4-001,HAND MIX / COLD SHREDDER,,,,0.93864,,,,,,,0.22046,3.758,0.23488,PCK-00-151923-5,Main,
FV4116A - [DE] - Sweet Potato & Bulgogi-Spiced Beef,REC-033530-4-001,R,1,portions,Bulgogi Spiced Sauce,S,,70,grams,,SUB-033531-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SELLERIE, SOJA",,0.6336,,,,,,,0.15432,3.89703,0.24356,PCK-00-151923-5,Main,
FV4116A - [DE] - Sweet Potato & Bulgogi-Spiced Beef,REC-033530-4-001,R,1,portions,Roasted Green Onions,S,,4,grams,,SUB-023370-4-001,OVEN / BLAST CHILLER,,,,0.502,,,,,,,0.00882,0.28107,0.01757,PCK-00-151923-5,Main,
FV4116A - [DE] - Sweet Potato & Bulgogi-Spiced Beef,REC-033530-4-001,R,1,portions,Toasted Sesame Seeds,S,,1,grams,,SUB-033414-4-001,OVEN / BLAST CHILLER,,SESAMSAMEN,,0.97,,,,,,,0.0022,0.03636,0.00227,PCK-00-151923-5,Main,
FV4116A - [DE] - Sweet Potato & Bulgogi-Spiced Beef,REC-033530-4-001,R,1,portions,Kimchi Inspired Slaw,S,,110,grams,,SUB-033418-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,"2 : Side Compartment 
(from bottom to top)

110g kimchi slaw

Net Weight : 415g","SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN",,0.6689,,,,,,,0.24251,5.80082,0.36255,PCK-00-151923-5,2nd,

FV4116A - [DK/SE] - Sweet Potato & Bulgogi-Spiced Beef,REC-033530-4-003,R,1,portions,Ginger & Sesame roasted Sweet Potato,S,,130,grams,,SUB-033529-4-001,OVEN / BLAST CHILLER,"""**PLATING INSTRUCTIONS**                                                                                                                                       
                                                                                                                                    ** 2 Compartment**                                                                                                                         
                                                                                                                                       1 : Main Compartment
 (from bottom to top)

130g sweet potato
100g shredded beef
70g bulgogi sauce
4g roasted green onions
1g sesame seeds


",SESAMSAMEN,,0.80917,,,,,,,0.2866,5.66706,0.35419,PCK-00-151923-5,Main,
FV4116A - [DK/SE] - Sweet Potato & Bulgogi-Spiced Beef,REC-033530-4-003,R,1,portions,Shredded Sous Vide Beef,S,,100,grams,,SUB-013599-4-001,HAND MIX / COLD SHREDDER,,,,0.93864,,,,,,,0.22046,3.758,0.23488,PCK-00-151923-5,Main,
FV4116A - [DK/SE] - Sweet Potato & Bulgogi-Spiced Beef,REC-033530-4-003,R,1,portions,Bulgogi Spiced Sauce,S,,70,grams,,SUB-033531-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SELLERIE, SOJA",,0.6336,,,,,,,0.15432,3.89703,0.24356,PCK-00-151923-5,Main,
FV4116A - [DK/SE] - Sweet Potato & Bulgogi-Spiced Beef,REC-033530-4-003,R,1,portions,Roasted Green Onions,S,,4,grams,,SUB-023370-4-001,OVEN / BLAST CHILLER,,,,0.502,,,,,,,0.00882,0.28107,0.01757,PCK-00-151923-5,Main,
FV4116A - [DK/SE] - Sweet Potato & Bulgogi-Spiced Beef,REC-033530-4-003,R,1,portions,Toasted Sesame Seeds,S,,1,grams,,SUB-033414-4-001,OVEN / BLAST CHILLER,,SESAMSAMEN,,0.97,,,,,,,0.0022,0.03636,0.00227,PCK-00-151923-5,Main,
FV4116A - [DK/SE] - Sweet Potato & Bulgogi-Spiced Beef,REC-033530-4-003,R,1,portions,Kimchi Inspired Slaw,S,,110,grams,,SUB-033418-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,"2 : Side Compartment 
(from bottom to top)

110g kimchi slaw

Net Weight : 415g","SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN",,0.6689,,,,,,,0.24251,5.80082,0.36255,PCK-00-151923-5,2nd,

FV4119A - [BNL] - Baja Tofu & Cauliflower Rice,REC-014197-4-008,R,1,portions,Mexican Cauliflower Rice,S,,150,grams,,SUB-014051-4-001,OVEN,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment
MAIN COMPARTMENT
150 g cauliflower rice
8 g butter
110 g Baja Tofu",,,0.70768,1,SCOOP,grey,NATURAL,,,0.33069,7.47665,0.46729,PCK-00-151924-5,Main,
FV4119A - [BNL] - Baja Tofu & Cauliflower Rice,REC-014197-4-008,R,1,portions,Compound butter - Chili-Garlic Butter - master batch,S,,8,grams,,SUB-014054-4-001,PLANETARY MIXER / SCOOPER (BUTTER) / BLAST CHILLER,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.91103,1,SCOOP,silver #110,LEVEL,,,0.01764,0.30975,0.01936,PCK-00-151924-5,Main,
FV4119A - [BNL] - Baja Tofu & Cauliflower Rice,REC-014197-4-008,R,1,portions,Baja Marinated Tofu,S,,110,grams,,SUB-033411-4-001,OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.85,,,,,,,0.24251,4.56487,0.2853,PCK-00-151924-5,Main,
FV4119A - [BNL] - Baja Tofu & Cauliflower Rice,REC-014197-4-008,R,1,portions,Broccoli - S&P Broccoli FLORETS - less salt,S,,70,grams,,SUB-013822-4-001,HAND MIX,"2ND COMPARTMENT
70g broccoli florets",,,0.69966,1,SCOOP,grey,LEVEL,,,0.15432,3.52914,0.22057,PCK-00-151924-5,2nd,
FV4119A - [BNL] - Baja Tofu & Cauliflower Rice,REC-014197-4-008,R,1,portions,Sauce - Cilantro Sour Cream,S,,40,grams,,SUB-013701-4-001,IMMERSION BLENDER / CUPPING,"3RD COMPARTMENT
40g sauce Cupped

Total weight = 378g",MILCH (EINSCHLIESSLICH LAKTOSE),,0.8912,1,CUP,Cup,,,,0.08818,1.58321,0.09895,PCK-00-151924-5,3rd,

FV4119A - [DE] - Baja Tofu & Cauliflower Rice,REC-014197-4-009,R,1,portions,Mexican Cauliflower Rice,S,,150,grams,,SUB-014051-4-001,OVEN,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment
MAIN COMPARTMENT
150 g cauliflower rice
8 g butter
110 g Baja Tofu",,,0.70768,1,SCOOP,grey,NATURAL,,,0.33069,7.47665,0.46729,PCK-00-151924-5,Main,
FV4119A - [DE] - Baja Tofu & Cauliflower Rice,REC-014197-4-009,R,1,portions,Compound butter - Chili-Garlic Butter - master batch,S,,8,grams,,SUB-014054-4-001,PLANETARY MIXER / SCOOPER (BUTTER) / BLAST CHILLER,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.91103,1,SCOOP,silver #110,LEVEL,,,0.01764,0.30975,0.01936,PCK-00-151924-5,Main,
FV4119A - [DE] - Baja Tofu & Cauliflower Rice,REC-014197-4-009,R,1,portions,Baja Marinated Tofu,S,,110,grams,,SUB-033411-4-001,OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.85,,,,,,,0.24251,4.56487,0.2853,PCK-00-151924-5,Main,
FV4119A - [DE] - Baja Tofu & Cauliflower Rice,REC-014197-4-009,R,1,portions,Broccoli - S&P Broccoli FLORETS - less salt,S,,70,grams,,SUB-013822-4-001,HAND MIX,"2ND COMPARTMENT
70g broccoli florets",,,0.69966,1,SCOOP,grey,LEVEL,,,0.15432,3.52914,0.22057,PCK-00-151924-5,2nd,
FV4119A - [DE] - Baja Tofu & Cauliflower Rice,REC-014197-4-009,R,1,portions,Sauce - Cilantro Sour Cream,S,,40,grams,,SUB-013701-4-001,IMMERSION BLENDER / CUPPING,"3RD COMPARTMENT
40g sauce Cupped

Total weight = 378g",MILCH (EINSCHLIESSLICH LAKTOSE),,0.8912,1,CUP,Cup,,,,0.08818,1.58321,0.09895,PCK-00-151924-5,3rd,
